"","PUMA00","PUMA10","ADJINC","AGEP","CIT","COW","ENG","FER","INTP","JWMNP","LANX","MAR","MIG","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RETP","SCH","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","ANC1P05","ANC1P12","DECADE","DIS","ESR","FOD1P","HICOV","NATIVITY","NOP","OCCP10","OCCP12","PERNP","PINCP","POBP05","POBP12","PRIVCOV","PUBCOV","RAC1P","SCIENGP","WAOB","FENGP","PWGTP"
"2466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468",-9,9703,1041654,25,1,1,NA,NA,0,10,2,5,1,3,5,3,3,3,0,0,0,1,21,0,1,0,0,40000,40,-9,290,NA,2,1,6207,1,1,NA,"N.A.","4810",40000,40000,-9,6,1,2,1,2,1,0,18
"2469",-9,2901,1024037,45,1,1,NA,2,0,30,2,1,1,3,5,3,3,3,0,0,0,1,24,0,2,0,0,240000,50,-9,924,NA,2,1,5506,1,1,NA,"N.A.","2100",240000,240000,-9,44,1,2,1,1,1,0,46
"2470",8115,-9,1071861,36,1,1,NA,NA,0,20,2,1,1,3,5,3,3,3,0,0,0,1,18,0,1,0,0,60000,40,21,-9,NA,2,1,NA,1,1,NA,"1010","N.A.",60000,60000,6,-9,1,2,1,NA,1,0,13
"2471",2701,-9,1071861,36,1,1,NA,2,0,95,2,1,1,3,5,3,3,3,0,0,0,2,22,0,2,0,0,1500,3,750,-9,NA,2,1,1901,1,1,NA,"2200","N.A.",1500,1500,51,-9,1,2,6,2,1,0,18
"2472",2602,-9,1071861,53,1,1,NA,NA,0,5,2,1,1,2,5,2,2,2,0,0,0,1,16,0,2,0,0,2400,2,924,-9,NA,2,1,NA,2,1,NA,"4220","N.A.",2400,2400,6,-9,2,2,1,NA,1,0,17
"2473",-9,1308,1008425,57,4,1,NA,NA,0,30,2,3,1,3,5,3,3,3,0,0,0,1,19,0,2,0,0,98000,40,-9,210,3,2,1,NA,1,2,NA,"N.A.","0725",98000,98000,-9,303,1,2,1,NA,3,0,17
"2474",-9,3100,1008425,28,1,1,NA,NA,0,12,2,5,1,3,5,3,3,3,0,0,0,1,22,0,1,0,0,16000,45,-9,999,NA,2,1,3600,2,1,NA,"N.A.","1610",16000,16000,-9,34,2,2,1,1,1,0,12
"2475",5422,-9,1094136,30,1,2,2,NA,0,25,1,5,1,3,5,3,3,3,0,0,0,1,16,0,1,0,0,25000,40,210,-9,NA,2,1,NA,2,1,NA,"4220","N.A.",25000,25000,6,-9,2,2,1,NA,1,0,17
"2476",7607,-9,1094136,65,1,6,NA,NA,5000,5,2,1,1,3,5,3,3,3,0,0,0,1,19,285000,1,0,0,0,50,939,-9,NA,2,1,NA,1,1,NA,"0010","N.A.",285000,290000,6,-9,1,2,1,NA,1,0,40
"2477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478",-9,3714,1041654,57,1,NA,NA,NA,0,NA,2,3,1,2,3,2,2,2,0,0,8000,1,18,0,1,0,0,0,NA,-9,290,NA,2,6,NA,1,1,NA,"","",0,8000,-9,6,2,1,1,NA,1,0,16
"2479",3701,-9,1071861,57,4,1,NA,NA,0,10,2,1,1,2,5,2,2,3,0,0,21000,1,20,0,1,0,0,22000,40,32,-9,3,2,1,NA,1,2,NA,"4750","N.A.",22000,43000,110,-9,1,2,1,NA,5,0,10
"2480",-9,6514,1024037,64,1,1,NA,NA,0,NA,2,1,1,2,5,2,2,2,0,0,0,1,16,0,2,0,8900,0,NA,-9,50,NA,1,6,NA,1,1,NA,"N.A.","3600",0,8900,-9,39,1,2,1,NA,1,0,13
"2481",6121,-9,1094136,34,1,1,NA,NA,0,25,2,5,1,2,5,2,2,3,0,0,0,1,23,0,1,0,0,12000,8,918,-9,NA,2,1,3601,2,1,NA,"5860","N.A.",12000,12000,6,-9,2,2,6,1,1,0,18
"2482",-9,7114,1024037,43,1,3,NA,NA,0,90,2,1,1,2,5,2,2,3,0,0,0,1,19,0,1,0,0,100000,40,-9,211,NA,2,1,NA,1,1,NA,"N.A.","3850",100000,100000,-9,6,1,2,1,NA,1,0,17
"2483",-9,7701,1041654,60,4,5,2,NA,0,45,1,1,1,3,5,3,3,3,0,0,0,1,18,0,1,0,0,66000,40,-9,720,4,2,1,NA,1,2,NA,"N.A.","5620",66000,66000,-9,233,1,2,6,NA,4,0,17
"2484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2486",2701,-9,1094136,61,1,NA,NA,NA,10100,NA,2,4,1,3,3,3,2,3,0,0,0,1,19,0,2,0,0,0,NA,924,-9,NA,2,6,NA,1,1,NA,"","",0,10100,19,-9,2,1,1,NA,1,0,17
"2487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489",-9,6509,1041654,36,1,1,NA,2,0,20,2,4,1,3,5,3,3,3,0,0,0,1,17,0,2,0,0,27000,40,-9,924,NA,1,1,NA,2,1,NA,"N.A.","5520",27000,27000,-9,6,2,2,1,NA,1,0,37
"2490",-9,7104,1041654,38,1,3,NA,2,0,35,2,1,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,30000,45,-9,939,NA,2,1,1103,1,1,NA,"N.A.","5250",30000,30000,-9,6,1,2,1,1,1,0,15
"2491",-9,8507,1024037,39,4,1,1,2,500,NA,1,1,1,2,1,2,1,3,0,0,0,1,24,0,2,0,0,82000,60,-9,615,7,2,3,5501,1,2,NA,"N.A.","0020",82000,82500,-9,210,1,2,6,1,4,0,13
"2492",7802,-9,1071861,34,1,4,NA,2,0,20,2,5,1,2,5,2,2,2,0,0,0,1,22,0,2,0,0,48000,35,999,-9,NA,2,1,3302,1,1,NA,"2200","N.A.",48000,48000,6,-9,1,2,1,2,1,0,10
"2493",1700,-9,1094136,52,1,NA,NA,NA,0,NA,2,1,1,2,5,2,2,3,0,0,0,1,20,0,2,0,0,0,NA,21,-9,NA,2,6,NA,1,1,NA,"","",0,0,6,-9,1,1,1,NA,1,0,16
"2494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496",2302,-9,1071861,31,1,1,NA,2,0,NA,2,5,1,2,5,2,2,3,0,0,0,2,21,0,2,0,0,2400,10,999,-9,NA,2,6,5501,1,1,NA,"5940","N.A.",2400,2400,6,-9,1,2,6,1,1,0,7
"2497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2498",-9,3703,1024037,57,1,2,1,NA,0,NA,1,2,3,2,5,2,2,3,0,0,0,1,17,0,2,0,0,1100,20,-9,211,NA,1,6,NA,1,1,NA,"N.A.","5620",1100,1100,-9,6,2,1,1,NA,1,0,15
"2499",-9,3729,1041654,45,1,6,NA,NA,0,15,2,5,1,3,5,3,3,3,0,0,0,1,21,75000,1,0,0,0,30,-9,50,NA,2,1,2306,1,1,NA,"N.A.","4620",75000,75000,-9,6,1,2,1,2,1,0,68
"2500",-9,5910,1041654,24,1,1,NA,NA,0,10,2,5,3,2,1,2,1,3,0,0,0,1,19,0,1,0,0,5000,25,-9,32,NA,2,1,NA,2,1,NA,"N.A.","5620",5000,5000,-9,6,2,2,1,NA,1,0,74
"2501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502",6702,-9,1071861,30,4,1,1,NA,0,15,1,1,1,3,5,3,3,3,0,0,0,1,14,0,1,0,0,10000,30,210,-9,6,2,1,NA,2,2,NA,"6420","N.A.",10000,10000,303,-9,2,2,8,NA,3,0,31
"2503",-9,5914,1024037,45,1,1,NA,NA,100,30,2,1,1,2,5,2,2,2,0,0,0,1,21,0,1,0,0,80000,40,-9,939,NA,2,1,6212,1,1,NA,"N.A.","5840",80000,80100,-9,6,1,2,1,2,1,0,13
"2504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2506",-9,1305,1024037,59,1,6,NA,NA,50,5,2,1,1,2,5,2,3,3,0,0,0,1,21,63000,1,0,0,0,40,-9,51,NA,2,1,6200,1,1,NA,"N.A.","6420",63000,63050,-9,6,1,2,1,2,1,0,23
"2507",-9,5912,1041654,22,1,9,NA,2,0,NA,2,5,3,2,1,2,1,3,0,1100,0,1,18,0,2,0,0,0,NA,-9,999,NA,2,3,NA,1,1,NA,"N.A.","9920",0,1100,-9,6,1,2,1,NA,1,0,13
"2508",-9,6705,1024037,27,1,4,1,NA,0,NA,1,1,1,1,5,2,3,3,0,0,0,2,21,0,1,0,0,50000,27,-9,615,NA,2,2,1501,1,1,NA,"N.A.","2320",50000,50000,-9,6,1,2,6,1,1,0,48
"2509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2510",-9,3709,1041654,26,1,2,1,NA,0,15,1,5,3,3,5,3,3,3,0,0,0,1,20,0,1,0,0,200,8,-9,290,NA,2,1,NA,1,1,NA,"N.A.","6230",200,200,-9,6,1,2,1,NA,1,0,11
"2511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2513",-9,7106,1008425,43,5,1,2,NA,0,35,1,1,1,3,5,3,3,3,0,0,0,1,1,0,1,0,0,28000,40,-9,210,6,2,1,NA,2,2,NA,"N.A.","6050",28000,28000,-9,303,2,2,1,NA,3,0,13
"2514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2515",7603,-9,1094136,31,1,6,NA,NA,0,30,2,1,1,2,1,2,1,2,0,0,0,3,22,6000,1,0,0,0,32,210,-9,NA,2,1,4801,1,1,NA,"5820","N.A.",6000,6000,6,-9,1,2,1,2,1,0,25
"2516",8101,-9,1071861,36,1,2,NA,2,0,20,2,5,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,128000,50,706,-9,NA,2,1,2404,1,1,NA,"1020","N.A.",128000,128000,17,-9,1,2,6,1,1,0,23
"2517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2518",3901,-9,1071861,31,1,6,NA,2,0,5,2,1,1,3,5,3,3,3,0,0,0,2,22,420,2,0,0,0,32,26,-9,NA,2,1,4101,1,1,NA,"2340","N.A.",420,420,6,-9,1,2,1,2,1,0,18
"2519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2521",5423,-9,1094136,34,5,1,4,NA,0,20,1,1,1,3,5,3,3,3,0,0,0,1,1,0,1,0,0,30000,40,210,-9,6,2,1,NA,1,2,NA,"8510","N.A.",30000,30000,303,-9,1,2,1,NA,3,0,15
"2522",-9,104,1041654,28,1,1,1,2,0,NA,1,5,1,2,1,2,1,2,0,0,0,1,20,0,2,0,0,0,NA,-9,940,NA,2,3,NA,2,1,NA,"N.A.","4230",0,0,-9,6,2,2,2,NA,1,0,24
"2523",-9,2903,1024037,57,5,1,2,NA,0,NA,1,3,1,2,1,2,1,3,0,0,0,1,9,0,1,0,0,0,NA,-9,210,4,2,3,NA,2,2,NA,"N.A.","4220",0,0,-9,303,2,2,5,NA,3,0,37
"2524",5800,-9,1071861,44,4,1,1,2,0,30,1,1,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,50000,40,720,-9,6,2,1,1901,1,2,NA,"0830","N.A.",50000,50000,233,-9,1,2,6,2,4,0,64
"2525",3903,-9,1094136,31,1,3,NA,2,0,20,2,5,1,3,5,2,2,2,0,0,0,1,20,0,2,0,0,20000,40,88,-9,NA,2,1,NA,1,1,NA,"3320","N.A.",20000,20000,6,-9,1,2,1,NA,1,0,14
"2526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527",-9,8508,1008425,33,5,NA,2,1,0,NA,1,1,1,2,5,2,2,3,0,0,0,1,21,0,2,0,0,0,NA,-9,706,7,2,6,6299,1,2,NA,"","",0,0,-9,207,1,2,6,2,4,0,34
"2528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530",7605,-9,1094136,52,4,6,1,NA,0,20,1,1,1,2,5,2,2,3,0,0,0,1,20,30000,2,0,0,0,40,750,-9,5,2,1,NA,1,2,NA,"2760","N.A.",30000,30000,217,-9,1,2,6,NA,4,0,15
"2531",8003,-9,1071861,24,1,4,NA,NA,0,10,2,5,1,3,5,2,3,3,0,0,0,3,18,0,1,0,0,35000,40,308,-9,NA,2,1,NA,1,1,NA,"4220","N.A.",35000,35000,53,-9,1,2,9,NA,1,0,11
"2532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533",-9,3705,1024037,37,1,1,1,2,0,20,1,3,1,3,5,3,3,3,0,0,0,1,21,0,2,0,0,35000,40,-9,999,NA,2,1,6203,1,1,NA,"N.A.","5000",35000,35000,-9,6,1,2,6,2,1,1,10
"2534",8107,-9,1071861,52,1,NA,NA,NA,0,NA,2,5,1,2,5,2,2,3,0,0,4200,1,12,0,1,6000,0,0,NA,210,-9,NA,1,6,NA,1,1,NA,"","",0,10200,48,-9,2,1,9,NA,1,0,20
"2535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2537",-9,5908,1041654,36,4,4,2,2,0,30,1,1,1,3,5,3,3,3,0,0,0,1,22,0,2,0,0,80000,40,-9,615,7,2,1,2406,1,2,NA,"N.A.","1360",80000,80000,-9,202,1,2,6,1,4,0,33
"2538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2539",2702,-9,1071861,24,5,1,1,2,0,NA,1,1,1,2,3,2,2,2,0,0,0,1,21,0,2,0,0,0,NA,615,-9,7,2,6,6108,1,2,NA,"2200","N.A.",0,0,210,-9,1,2,6,2,4,0,19
"2540",-9,7901,1041654,60,1,1,NA,NA,0,25,2,1,1,3,5,3,3,3,0,0,0,1,19,0,1,0,0,120000,40,-9,999,NA,2,1,NA,1,1,NA,"N.A.","8740",120000,120000,-9,6,1,2,1,NA,1,0,8
"2541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543",5407,-9,1094136,25,5,1,1,2,0,15,1,1,3,3,5,3,3,3,0,0,0,3,19,0,2,0,0,10000,52,650,-9,6,2,1,NA,2,2,NA,"4610","N.A.",10000,10000,210,-9,2,2,6,NA,4,0,10
"2544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545",5423,-9,1071861,34,5,1,4,NA,0,30,1,1,1,3,5,3,3,3,0,0,0,1,5,0,1,0,0,3000,30,210,-9,7,2,1,NA,2,2,NA,"4220","N.A.",3000,3000,303,-9,2,2,1,NA,3,0,14
"2546",-9,8105,1008425,59,4,6,2,NA,0,15,1,1,1,2,5,2,2,2,0,0,0,1,19,24000,1,0,0,0,32,-9,939,7,2,1,NA,1,2,NA,"N.A.","4810",24000,24000,-9,233,1,2,6,NA,4,0,17
"2547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2549",2201,-9,1071861,48,1,1,NA,NA,0,25,2,5,1,3,5,3,3,3,0,0,0,1,19,0,1,0,0,30000,40,32,-9,NA,2,1,NA,1,1,NA,"2630","N.A.",30000,30000,6,-9,1,2,1,NA,1,0,60
"2550",8114,-9,1071861,46,1,6,NA,NA,0,35,2,1,1,3,5,3,2,3,0,0,0,1,16,65000,1,0,0,0,55,51,-9,NA,2,1,NA,1,1,NA,"7200","N.A.",65000,65000,6,-9,1,2,1,NA,1,0,19
"2551",-9,5901,1024037,65,1,1,NA,NA,5000,15,2,5,1,3,5,3,3,3,0,0,0,1,19,0,1,0,12000,12000,23,-9,32,NA,2,1,NA,1,1,NA,"N.A.","9130",12000,29000,-9,6,2,1,1,NA,1,0,25
"2552",3600,-9,1071861,29,1,1,NA,2,0,NA,2,5,1,3,5,3,3,3,0,0,0,1,16,0,2,0,0,0,NA,999,-9,NA,2,6,NA,2,1,NA,"5160","N.A.",0,0,4,-9,2,2,1,NA,1,0,24
"2553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555",-9,3709,1008425,33,1,6,2,2,9000,7,1,1,1,3,5,3,3,3,0,0,0,1,21,72000,2,0,0,0,45,-9,999,NA,2,1,6203,1,1,NA,"N.A.","2340",72000,81000,-9,6,1,2,9,2,1,1,12
"2556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2557",600,-9,1071861,62,5,1,3,NA,0,5,1,1,1,2,5,2,2,3,0,0,0,1,10,0,1,0,0,20000,40,210,-9,5,2,1,NA,1,2,NA,"4250","N.A.",20000,20000,303,-9,2,1,9,NA,3,0,14
"2558",-9,7701,1008425,57,1,1,NA,NA,30,20,2,1,1,3,5,3,3,3,0,0,0,1,20,0,1,0,0,60000,50,-9,902,NA,2,1,NA,1,1,NA,"N.A.","7130",60000,60030,-9,6,1,2,2,NA,1,0,19
"2559",-9,104,1024037,29,5,1,3,NA,0,20,1,5,3,3,5,3,3,3,0,0,0,1,16,0,1,0,0,22400,32,-9,223,7,2,1,NA,2,2,NA,"N.A.","6260",22400,22400,-9,314,2,2,8,NA,3,0,36
"2560",8004,-9,1071861,46,1,7,NA,NA,0,10,2,3,3,3,5,3,3,3,0,0,0,1,16,0,1,0,0,23000,45,32,-9,NA,2,1,NA,2,1,NA,"4620","N.A.",23000,23000,17,-9,2,2,1,NA,1,0,3
"2561",-9,3733,1008425,50,5,9,3,2,0,NA,1,1,1,2,1,2,1,3,0,0,0,1,16,0,2,0,0,0,NA,-9,750,7,2,3,NA,2,2,NA,"N.A.","9920",0,0,-9,207,2,2,6,NA,4,0,33
"2562",3501,-9,1071861,31,1,2,NA,1,0,10,2,3,1,3,5,3,3,3,0,0,0,2,20,0,2,0,0,20000,30,290,-9,NA,2,1,NA,1,1,NA,"5860","N.A.",20000,20000,6,-9,2,1,8,NA,1,0,19
"2563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564",-9,3703,1024037,48,1,1,NA,2,0,115,2,5,1,3,5,3,3,3,0,0,0,1,19,0,2,0,0,3200,36,-9,999,NA,2,1,NA,1,1,NA,"N.A.","3500",3200,3200,-9,5,1,2,1,NA,1,0,11
"2565",-9,8105,1024037,24,1,1,1,NA,0,10,1,5,1,3,5,3,3,3,0,0,0,3,21,0,1,0,0,20000,20,-9,291,NA,2,1,6203,1,1,NA,"N.A.","4760",20000,20000,-9,6,1,2,1,2,1,0,13
"2566",-9,107,1024037,58,5,1,4,NA,0,NA,1,1,3,2,5,2,2,3,0,0,0,1,15,0,2,0,0,0,NA,-9,785,7,2,6,NA,2,2,NA,"N.A.","4110",0,0,-9,247,2,2,6,NA,4,0,13
